question_id,paper_id,question,gold_answer,predicted_answer,retrieved_chunk_ids,retrieved_section_names,f1,idk,proxy_faithfulness,experiment,condition
27275fe9f6a9004639f9ac33c3a5767fea388a98,2003.11645,What hyperparameters are explored?,"Dimension size, window size, architecture, algorithm, epochs, hidden dimension size, learning rate, loss function, optimizer algorithm.","Dimension size, training epochs, window size, vocabulary size, subsampling rate, and the window size.","['2003.11645_1_1', '2003.11645_0_0', '2003.11645_2_0']","['Literature Review', 'Introduction', 'Methodology']",0.0,False,1.0,exp4_chunksize,512
10f560fe8e1c0c7dea5e308ee4cec16d07874f1d,1901.03859,How does nextsum work?,"selects the next summary sentence based not only on properties of the source text, but also on the previously selected sentences in the summary","NextSum is a next-sentence predictor that generates summaries by iteratively predicting the next sentence until the end-of-sentence marker ($\langle$ EOS $\rangle$) is selected. It uses a feedforward neural network to compute the probability of a sentence given the source article and the partial summary. The model is trained to predict the next sentence in the summary, and can be used to generate a complete summary by repeatedly calling the next-sentence prediction module.","['1901.03859_3_0', '1901.03859_7_0', '1901.03859_4_0']","['Predicting the next summary sentence', 'Features for next sentence prediction', 'Summary generation']",0.0273972602739726,False,0.8431,exp4_chunksize,512
12159f04e0427fe33fa05af6ba8c950f1a5ce5ea,1705.01265,Which hyperparameters were varied in the experiments on the four tasks?,"number of clusters, seed value in clustering, selection of word vectors, window size and dimension of embedding",I don't know.,"['1705.01265_3_0', '1705.01265_5_0', '1705.01265_4_0']","['Named-Entity Recognition in Twitter', 'Fine-Grained Sentiment Quantification', 'Fine-grained Sentiment Analysis']",0.5,True,0.0,exp4_chunksize,512
efe49829725cfe54de01405c76149a4fe4d18747,1901.03866,How much does HAS-QA improve over baselines?,"For example, in QuasarT, it improves 16.8% in EM score and 20.4% in F1 score.  For example, in QuasarT, it improves 4.6% in EM score and 3.5% in F1 score.",HAS-QA improves 16.8% in EM score and 20.4% in F1 score over traditional RC baselines in QuasarT.,"['1901.03866_11_0', '1901.03866_10_0', '1901.03866_7_1']","['Model Analysis', 'Overall Results', 'Paragraph Quality Estimator']",0.0,False,0.8571,exp4_chunksize,512
22c36082b00f677e054f0f0395ed685808965a02,1910.10408,Do they conduct any human evaluation?,yes,"Yes, they conduct a human evaluation for the En-It Len-Tok model.","['1910.10408_15_0', '1910.10408_9_0', '1910.10408_13_0']","['Results ::: Human Evaluation and Analysis', 'Experiments ::: Data and Settings', 'Results ::: Small Data condition']",0.0,False,0.8182,exp4_chunksize,512
7efbe48e84894971d7cd307faf5f6dae9d38da31,2001.07263,How big is Switchboard-300 database?,300-hour English conversational speech,I don't know.,"['2001.07263_2_0', '2001.07263_7_0', '2001.07263_2_1']","['Experimental setup', 'Experimental results ::: Effect of beam size and number of parameters', 'Experimental setup']",0.5,True,0.0,exp4_chunksize,512
59a5959a6abfb81b114e7bfaa945301349d20f0f,1704.00939,What is the source of their lexicon?,DepecheMood,Wikipedia and Gigaword corpus.,"['1704.00939_0_0', '1704.00939_5_0', '1704.00939_4_0']","['Introduction', 'Architectural Details', 'Sentence representation and preprocessing']",0.0,False,0.5,exp4_chunksize,512
c2eb743c9d0baf1781c3c0df9533fab588250af3,1809.02279,Which models did they experiment with?,Stacked LSTMs Cell-aware Stacked LSTMs Sentence Encoders Top-layer Classifiers,"They experimented with the following models: 

1. Plain stacked LSTMs
2. Models with different INLINEFORM0
3. Models without INLINEFORM1
4. Models that integrate lower contexts via peephole connections","['1809.02279_4_0', '1809.02279_11_0', '1809.02279_12_0']","['Cell-aware Stacked LSTMs', 'Forget Gate Analysis', 'Model Variations']",0.0,False,0.72,exp4_chunksize,512
ed6462da17c553bda112ef35917fefe6942fce3c,1909.09018,What are all machine learning approaches compared in this work?,Feature selection Random forest XGBoost Hierarchical Model,"The machine learning approaches compared in this work are:

1. Support Vector Machines (SVM)
2. Random Forest (RF)
3. Naive Bayes (NB)
4. Multinomial Naive Bayes
5. Logistic Regression
6. K-Nearest Neighbour
7. LSTM (Long Short-Term Memory) models
8. XGBoost machine learning model
9. Bagged voting model","['1909.09018_1_0', '1909.09018_18_0', '1909.09018_8_0']","['Related Work', 'Results and Analysis', 'Email classifier using machine learning ::: Preprocessing']",0.0,False,0.5952,exp4_chunksize,512
7f5059b4b5e84b7705835887f02a51d4d016316a,1904.09545,Do they experiment with language modeling on large datasets?,no,I don't know.,"['1904.09545_1_0', '1904.09545_0_0', '1904.09545_2_0']","['Background', 'Introduction', 'Approach']",0.0,True,0.3333,exp4_chunksize,512
ba1da61db264599963e340010b777a1723ffeb4c,1612.04675,What does recurrent deep stacking network do?,Stacks and joins outputs of previous frames with inputs of the current frame,It stacks and concatenates the outputs of previous frames into the input features of the current frame.,"['1612.04675_1_0', '1612.04675_0_0', '1612.04675_4_0']","['Recurrent Deep Stacking Network', 'Introduction', 'Experiments']",0.0,False,1.0,exp4_chunksize,512
cbbcafffda7107358fa5bf02409a01e17ee56bfd,2004.03061,Was any variation in results observed based on language typology?,It is observed some variability - but not significant. Bert does not seem to gain much more syntax information than with type level information.,"Yes, we worked on a typologically diverse set of languages (Basque, Czech, English, Finnish, Tamil, and Turkish).","['2004.03061_7_0', '2004.03061_17_0', '2004.03061_0_1']","['Control Functions ::: Type-Level Control Functions', 'A Critique of Control Tasks ::: What Low-Selectivity Means', 'Introduction']",0.1111111111111111,False,0.8235,exp4_chunksize,512
f9bf6bef946012dd42835bf0c547c0de9c1d229f,1912.01772,How is non-standard pronunciation identified?,Original transcription was labeled with additional labels in [] brackets with nonstandard pronunciation.,I don't know.,"['1912.01772_5_0', '1912.01772_2_0', '1912.01772_7_0']","['The Resource ::: Cleaning', 'The Resource', 'Applications']",0.5,True,0.0,exp4_chunksize,512
f641f561ad2ea2794a52e4e4bdd62e1f353ab797,2001.09215,What language is explored in this paper?,English language,I don't know.,"['2001.09215_1_1', '2001.09215_1_0', '2001.09215_0_0']","['Proposed Methodology', 'Proposed Methodology', 'Introduction']",0.5,True,0.0,exp4_chunksize,512
b8ffb81e74c1c1ad552051aca8741b0141ae6e97,1710.09753,What is the task of slot filling?,"The task aims at extracting information about persons, organizations or geo-political entities from a large collection of news, web and discussion forum documents.",The main idea of slot filling is to extend a knowledge base by extracting pre-defined relations between (named) entities from text data.,"['1710.09753_2_0', '1710.09753_1_0', '1710.09753_3_0']","['Slot filling task', 'Related work', 'Coreference resolution for slot filling']",0.08695652173913045,False,1.0,exp4_chunksize,512
d7644c674887ca9708eb12107acd964ae53b216d,2002.12612,What are the global network features which quantify different aspects of the sharing process?,Number of Strongly Connected Components (SCC) Size of the Largest Strongly Connected Component (LSCC) Number of Weakly Connected Components (WCC) Size of the Largest Weakly Connected Component (LWCC) Diameter of the Largest Weakly Connected Component (DWCC) Average Clustering Coefficient (CC) Main K-core Number (KC) Density (d),"The global network features used to quantify different aspects of the sharing process are:

1. Number of Strongly Connected Components (SCC)
2. Size of the Largest Strongly Connected Component (LSCC)
3. Number of Weakly Connected Components (WCC)
4. Size of the Largest Weakly Connected Component (LWCC)
5. Diameter of the Largest Weakly Connected Component (DWCC)
6. Average Clustering Coefficient (CC)
7. Main K-core Number (KC)
8. Density (d)
9. Structural virality of the largest weakly connected component (SV)","['2002.12612_4_0', '2002.12612_5_0', '2002.12612_6_0']","['Methodology ::: Building diffusion networks', 'Methodology ::: Global network properties', 'Methodology ::: Interpretation of network features and layers']",0.02531645569620253,False,0.5208,exp4_chunksize,512
9d578ddccc27dd849244d632dd0f6bf27348ad81,1909.00694,What are the results?,"Using all data to train: AL -- BiGRU achieved 0.843 accuracy, AL -- BERT achieved 0.863 accuracy, AL+CA+CO -- BiGRU achieved 0.866 accuracy, AL+CA+CO -- BERT achieved 0.835, accuracy, ACP -- BiGRU achieved 0.919 accuracy, ACP -- BERT achived 0.933, accuracy, ACP+AL+CA+CO -- BiGRU achieved 0.917 accuracy, ACP+AL+CA+CO -- BERT achieved 0.913 accuracy. 
Using a subset to train: BERT achieved 0.876 accuracy using ACP (6K), BERT achieved 0.886 accuracy using ACP (6K) + AL, BiGRU achieved 0.830 accuracy using ACP (6K), BiGRU achieved 0.879 accuracy using ACP (6K) + AL + CA + CO.","The results are shown in multiple tables (TABREF23, TABREF24, and TABREF16) but the main results are:

- The BiGRU encoder trained with the AL+CA+CO dataset performed the best.
- BERT was competitive but its performance decreased when using CA and CO in addition to AL.
- Supervised models outperformed semi-supervised models.
- The training set of 0.6 million events is sufficiently large for training the models.
- The results also show that the CA pairs were noisier than the CO pairs.","['1909.00694_14_0', '1909.00694_12_0', '1909.00694_11_0']","['Experiments ::: Results and Discussion', 'Experiments ::: Dataset ::: ACP (ACP Corpus)', 'Experiments ::: Dataset ::: AL, CA, and CO']",0.0,False,0.8305,exp4_chunksize,512
66d743b735ba75589486e6af073e955b6bb9d2a4,1909.06762,What were the baseline systems?,Attn seq2seq Ptr-UNK KV Net Mem2Seq DSR,I don't know.,"['1909.06762_18_0', '1909.06762_0_0', '1909.06762_12_0']","['Training the KB-Retriever ::: Experimental Settings', 'Introduction', 'Our Framework ::: Entity-Consistency Augmented Decoder ::: KB Row Selection ::: Memory Network-Based Retriever:']",0.0,True,0.0,exp4_chunksize,512
ebae0cd1fe0e7ba877d4b3055190e8b1dfcaeb53,1604.07236,What are the eight features mentioned?,User location (uloc) User language (ulang) Timezone (tz) Tweet language (tlang) Offset (offset) User name (name) User description (description) Tweet content (content),"User location, tweet content, user name, user description, tweet language, offset, user language, and time zone.","['1604.07236_9_0', '1604.07236_10_0', '1604.07236_5_1']","['Feature Combinations', 'Breakdown of Countries', 'Experiment Settings']",0.0,False,0.8182,exp4_chunksize,512
cfb5ab893ed77f9df7eeb4940b6bacdef5acccea,1909.05360,Is this the first paper to propose a joint model for event and temporal relation extraction?,yes,Yes.,"['1909.05360_1_0', '1909.05360_0_0', '1909.05360_4_0']","['Related Work', 'Introduction', 'Joint Event-Relation Extraction Model ::: Multi-Tasking Neural Scoring Function']",0.0,False,0.0,exp4_chunksize,512
8acab64ba72831633e8cc174d5469afecccf3ae9,1702.03856,what is the domain of the corpus?,unanswerable,"Speech translation, specifically Spanish-English.","['1702.03856_2_0', '1702.03856_0_0', '1702.03856_1_0']","['Dataset', 'Introduction', 'From unsupervised term discovery to direct speech-to-text translation']",0.0,False,0.25,exp4_chunksize,512
18ad60f97f53af64cb9db2123c0d8846c57bfa4a,1911.05960,What supports the claim that injected CNN into recurent units will enhance ability of the model to catch local context and reduce ambiguities?,"word embeddings to generate a new feature, i.e., summarizing a local context","The experimental results shown in Table TABREF35 demonstrate that all variants of our CRU model could give substantial improvements over the traditional GRU model, with a maximum gain of 2.7%, 1.0%, and 1.9% in three datasets, respectively.","['1911.05960_5_0', '1911.05960_14_0', '1911.05960_1_0']","['Our approach ::: Contextual Recurrent Unit ::: Shallow Fusion', 'Experiments: Sentiment Classification ::: Results', 'Related Works']",0.052631578947368425,False,0.9706,exp4_chunksize,512
19c9cfbc4f29104200393e848b7b9be41913a7ac,1908.06606,How many questions are in the dataset?,"2,714",I don't know.,"['1908.06606_16_0', '1908.06606_0_0', '1908.06606_3_0']","['Experimental Studies ::: Data Integration Analysis', 'Introduction', 'Question Answering based Clinical Text Structuring']",0.0,True,0.3333,exp4_chunksize,512
30803eefd7cdeb721f47c9ca72a5b1d750b8e03b,1611.00514,How well does their system perform on the development set of SRE?,"EER 16.04, Cmindet 0.6012, Cdet 0.6107",The system results in a relative improvement of almost 10% in terms of both INLINEFORM0 and INLINEFORM1 when fusing MFCC and PLP scores.,"['1611.00514_15_0', '1611.00514_16_0', '1611.00514_0_0']","['Results and Discussion', 'Time Analysis', 'Introduction']",0.0,False,0.8,exp4_chunksize,512
0a521541b9e2b5c6d64fb08eb318778eba8ac9f7,1810.09774,Which datasets were used?,"SNLI, MultiNLI and SICK","The datasets used were SNLI, MultiNLI, and SICK.","['1810.09774_3_0', '1810.09774_1_0', '1810.09774_5_0']","['Data', 'Related Work', 'Experimental Results']",0.0,False,1.0,exp4_chunksize,512
32e8eda2183bcafbd79b22f757f8f55895a0b7b2,1908.04531,How many categories of offensive language were there?,3,"There were 7 categories of offensive language as per BIBREF8: 

1. Threat/Blackmail
2. Insult
3. Curse/Exclusion
4. Defamation
5. Sexual Talk
6. Defense
7. Encouragement to the harasser","['1908.04531_1_0', '1908.04531_1_1', '1908.04531_1_2']","['Background', 'Background', 'Background']",0.0689655172413793,False,0.3571,exp4_chunksize,512
5cb3d69607f60e1c5be2120462726a477ead9570,1909.00153,"Does adversarial learning have stronger performance gains for text classification, or for NER?",classification,I don't know. The text does not provide a direct comparison of performance gains between text classification and NER using adversarial learning.,"['1909.00153_0_0', '1909.00153_4_0', '1909.00153_4_1']","['Introduction', 'Model Training', 'Model Training']",0.08695652173913045,True,0.5714,exp4_chunksize,512
